time [ms],led_0,led_1,led_2,led_3
25565,0,3,1,0
25611,0,3,0,0
25658,0,2,0,0
25704,0,3,0,0
25750,0,3,1,0
25797,0,3,0,0
25843,0,3,0,0
25890,0,3,0,0
25936,0,2,0,0
25983,0,2,0,0
26029,0,2,0,0
26075,0,2,0,0
26122,0,3,0,0
26168,0,2,0,0
26215,0,3,1,0
26261,0,3,0,0
26308,0,3,0,0
26354,0,4,0,0
26401,0,3,0,0
26447,0,3,0,0
26493,0,3,0,0
26540,0,4,0,0
26586,0,3,0,0
26633,0,3,0,0
26679,0,3,0,0
26726,0,3,0,0
26772,0,4,0,0
26819,0,3,0,0
26865,0,3,0,0
26911,0,4,0,0
26958,0,3,0,0
27004,0,4,0,0
27051,0,3,0,0
27097,0,4,0,0
27144,0,3,1,0
27190,0,4,0,0
27236,0,4,0,0
27283,0,3,1,0
27329,0,3,1,0
27376,0,3,0,0
27422,0,3,0,0
27469,0,3,0,0
27515,0,3,0,0
27562,0,3,0,0
27608,0,3,0,0
27654,0,4,0,0
27701,0,3,1,0
27747,0,3,1,0
27794,0,3,2,0
27840,0,3,2,0
27887,0,3,2,0
27933,0,3,2,0
27980,0,3,2,0
28026,0,3,2,0
28072,0,3,2,0
28119,0,3,2,0
28165,0,2,1,0
28212,0,3,1,0
28258,0,2,2,0
28305,0,3,2,0
28351,0,2,1,0
28397,0,3,2,0
28444,0,3,2,0
28490,0,3,3,0
28537,0,3,3,0
28583,0,3,3,0
28630,0,3,3,0
28676,0,3,2,0
28723,0,3,2,0
28769,0,3,3,0
28815,0,3,2,0
28862,0,2,1,0
28908,0,3,2,0
28955,0,2,3,0
29001,0,3,1,0
29048,0,2,2,0
29094,0,3,3,0
29141,0,3,3,0
29187,0,3,3,0
29233,0,3,3,0
29280,0,3,4,0
29326,0,3,2,0
29373,0,3,2,0
29419,0,3,2,0
29466,0,3,2,0
29512,0,3,2,0
29558,0,2,2,0
29605,0,3,2,0
29651,0,2,3,0
29698,0,3,2,0
29744,0,2,3,0
29791,0,3,3,0
29837,0,3,2,0
29884,0,3,2,0
29930,0,3,2,0
29976,0,3,2,0
30023,0,3,2,0
30069,0,3,2,0
30116,0,4,0,0
30162,0,3,2,0
30209,0,3,1,0
30255,0,2,2,0
30302,0,3,2,0
30348,0,3,1,0
30394,0,3,2,0
30441,0,3,1,0
30487,0,3,1,0
30534,0,3,2,0
30580,0,3,1,0
30627,0,4,1,0
30673,0,3,1,0
30719,0,4,0,0
30766,0,3,1,0
30812,0,4,0,0
30859,0,4,1,0
30905,0,4,1,0
30952,0,4,1,0
30998,0,4,1,0
31045,0,4,1,0
31091,0,3,0,0
31137,0,4,1,0
31184,0,3,1,0
31230,0,4,1,0
31277,0,3,1,0
31323,0,4,1,0
31370,0,3,1,0
31416,0,4,1,0
31463,0,3,0,0
31509,0,4,1,0
31555,0,4,1,0
31602,0,4,0,0
31648,0,4,1,0
31695,0,3,1,0
31741,0,4,2,0
31788,0,4,2,0
31834,0,4,1,0
31880,0,4,2,0
31927,0,4,1,0
31973,0,4,2,0
32020,0,4,2,0
32066,0,4,2,0
32113,0,4,2,0
32159,0,4,2,0
32206,0,4,2,0
32252,0,4,2,0
32298,0,3,3,0
32345,0,4,1,0
32391,0,3,3,0
32438,0,4,2,0
32484,0,3,2,0
32531,0,4,2,0
32577,0,3,2,0
32624,0,3,2,0
32670,0,4,1,0
32716,0,3,2,0
32763,0,4,2,0
32809,0,3,2,0
32856,0,4,2,0
32902,0,3,2,0
32949,0,4,2,0
32995,0,3,1,0
33041,0,4,1,0
33088,0,4,1,0
33134,0,3,1,0
33181,0,3,1,0
33227,0,3,1,0
33274,0,3,1,0
33320,0,3,2,0
33367,0,3,1,0
33413,0,3,1,0
33459,0,4,2,0
33506,0,3,1,0
33552,0,4,1,0
33599,0,3,1,0
33645,0,4,2,0
33692,0,3,1,0
33738,0,3,1,0
33785,0,3,1,0
33831,0,3,2,0
33877,0,3,1,0
33924,0,3,1,0
33970,0,3,2,0
34017,0,2,1,0
34063,0,3,2,0
34110,0,2,0,0
34156,0,2,2,0
34202,0,1,1,0
34249,0,2,1,0
34295,0,3,2,0
34342,0,4,1,0
34388,0,4,1,0
34435,0,5,1,0
34481,0,5,1,0
34528,0,5,1,0
34574,0,5,1,0
34620,0,4,2,0
34667,0,4,2,0
34713,0,4,2,0
34760,0,4,1,0
34806,0,4,1,0
34853,0,5,2,0
34899,0,5,1,0
34946,0,5,2,0
34992,0,5,2,0
35038,0,4,2,0
35085,0,4,3,0
35131,0,4,3,0
35178,0,5,3,0
35224,0,5,4,0
35271,0,5,3,0
35317,0,5,3,0
35363,0,4,3,0
35410,0,3,3,0
35456,0,3,3,0
35503,0,1,3,0
35549,0,2,3,0
35596,0,2,3,0
35642,0,3,3,0
35689,0,3,3,0
35735,0,3,3,0
35781,0,3,2,0
35828,0,3,3,0
35874,0,3,3,0
35921,0,3,3,0
35967,0,3,4,0
36014,0,3,3,0
36060,0,3,4,0
36107,0,3,3,0
36153,0,2,2,0
36199,0,3,4,0
36246,0,3,3,0
36292,0,3,3,0
36339,0,4,4,0
36385,0,4,4,0
36432,0,4,3,0
36478,0,4,2,0
36524,0,4,2,0
36571,0,4,3,0
36617,0,4,3,0
36664,0,4,3,0
36710,0,4,4,0
36757,0,4,2,0
36803,0,3,3,0
36850,0,4,4,0
36896,0,3,3,0
36942,0,4,2,0
36989,0,3,3,0
37035,0,3,2,0
37082,0,3,2,0
37128,0,3,3,0
37175,0,3,3,0
37221,0,3,3,0
37268,0,3,2,0
37314,0,3,3,0
37360,0,3,2,0
37407,0,3,3,0
37453,0,3,3,0
37500,0,3,2,0
37546,0,2,3,0
37593,0,2,2,0
37639,0,2,2,0
37685,0,1,2,0
37732,0,2,4,0
37778,0,2,1,0
37825,0,2,2,0
37871,0,2,2,0
37918,0,3,2,0
37964,0,2,1,0
38011,0,2,2,0
38057,0,2,2,0
38103,0,2,1,0
38150,0,2,3,0
38196,0,3,2,0
38243,0,3,3,0
38289,0,3,3,0
38336,0,3,3,0
38382,0,3,3,0
38429,0,3,3,0
38475,0,2,3,0
38521,0,3,2,0
38568,0,2,2,0
38614,0,1,1,0
38661,0,2,2,0
38707,0,2,2,0
38754,0,2,2,0
38800,0,2,3,0
38846,0,2,2,0
38893,0,3,2,0
38939,0,3,3,0
38986,0,2,3,0
39032,0,2,3,0
39079,0,1,3,0
39125,0,2,3,0
39172,0,1,2,0
39218,0,1,4,0
39264,0,1,2,0
39311,0,1,3,0
39357,0,1,3,0
39404,0,1,2,0
39450,0,2,2,0
39497,0,2,3,0
39543,0,2,3,0
39590,0,3,2,0
39636,0,3,1,0
39682,0,3,2,0
39729,0,3,3,0
39775,0,2,2,0
39822,0,3,2,0
39868,0,2,3,0
39915,0,2,3,0
39961,0,3,3,0
40007,0,2,3,0
40054,0,2,2,0
40100,0,3,4,0
40147,0,4,2,0
40193,0,4,1,0
40240,0,3,4,0
40286,0,3,2,0
40333,0,3,1,0
40379,0,3,2,0
40425,0,3,2,0
40472,0,3,2,0
40518,0,4,3,0
40565,0,3,2,0
40611,0,3,3,0
40658,0,3,2,0
40704,0,4,2,0
40751,0,4,2,0
40797,0,3,2,0
40843,0,4,2,0
40890,0,4,3,0
40936,0,4,2,0
40983,0,2,3,0
41029,0,4,3,0
41076,0,4,2,0
41122,0,3,2,0
41168,0,2,2,0
41215,0,3,2,0
41261,0,2,3,0
41308,0,3,2,0
41354,0,4,3,0
41401,0,4,1,0
41447,0,4,2,0
41494,0,4,4,0
41540,0,5,1,0
41586,0,4,3,0
41633,0,5,4,0
41679,0,4,3,0
41726,0,4,4,0
41772,0,4,2,0
41819,0,4,5,0
41865,0,5,4,0
41912,0,5,3,0
41958,0,5,4,0
42004,0,5,3,0
42051,0,6,4,0
42097,0,4,3,0
42144,0,5,3,0
42190,0,6,4,0
42237,0,6,4,0
42283,0,4,3,0
42329,0,6,4,0
42376,0,6,5,0
42422,0,6,3,0
42469,0,6,5,0
42515,0,6,4,0
42562,0,6,4,0
42608,0,6,5,0
42655,0,6,3,1
42701,0,6,5,0
42747,0,6,4,1
42794,0,6,3,0
42840,0,6,5,1
42887,0,7,4,1
42933,0,7,4,0
42980,0,6,5,1
43026,0,6,4,1
43073,0,6,4,0
43119,0,6,4,1
43165,0,6,4,1
43212,0,6,5,1
